user_id,user_name,week,opponent_id,opponent_name,points_for,points_against,points_spread,playoffs,wins,losses,ties,current_period,waiver_budget_left,division,points_potential,win_streak,record,leauge_id,year
461711675867787264,jcsalvo,4,860266499615633408,mancusojoshua,138.32,96.46,41.86,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,4,461711675867787264,jcsalvo,96.46,138.32,-41.86,False,0,1,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,4,463033097869324288,ericbmg,140.76,117.86,22.9,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,4,422091667659563008,JeanyusMusic,117.86,140.76,-22.9,False,0,1,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,4,860665827303804928,jtschwamburger,89.36,92.18,-2.82,False,0,1,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,4,860244204138377216,LeonBooker7,92.18,89.36,2.82,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,4,860346926040842240,kennedynickerson,135.8,136.28,-0.48,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,4,860235052695556096,kmpeoples,136.28,135.8,0.48,False,1,0,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,5,462745104268914688,csak,104.14,141.36,-37.22,False,0,1,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,5,460510059265257472,bhamm21,141.36,104.14,37.22,False,1,0,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,5,860665827303804928,jtschwamburger,106.86,119.48,-12.62,False,0,1,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,5,461711675867787264,jcsalvo,119.48,106.86,12.62,False,1,0,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,5,860346926040842240,kennedynickerson,132.76,123.5,9.26,False,1,0,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,5,422091667659563008,JeanyusMusic,123.5,132.76,-9.26,False,0,1,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,5,860281658170064896,johnnywhodey,107.16,111.56,-4.4,False,0,1,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,5,463033097869324288,ericbmg,111.56,107.16,4.4,False,1,0,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,5,860235052695556096,kmpeoples,140.94,145.62,-4.68,False,0,1,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,5,860244204138377216,LeonBooker7,145.62,140.94,4.68,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,5,798880355598864384,ttester9842,105.08,125.18,-20.1,False,0,1,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,5,860266499615633408,mancusojoshua,125.18,105.08,20.1,False,1,0,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,6,860235052695556096,kmpeoples,96.66,92.22,4.44,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,6,460510059265257472,bhamm21,92.22,96.66,-4.44,False,0,1,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,6,860665827303804928,jtschwamburger,125.66,82.7,42.96,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,6,462745104268914688,csak,82.7,125.66,-42.96,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,6,860346926040842240,kennedynickerson,104.44,124.88,-20.44,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,6,461711675867787264,jcsalvo,124.88,104.44,20.44,False,1,0,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,6,860281658170064896,johnnywhodey,115.6,116.3,-0.7,False,0,1,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,6,422091667659563008,JeanyusMusic,116.3,115.6,0.7,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,6,860266499615633408,mancusojoshua,114.9,82.82,32.08,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,6,463033097869324288,ericbmg,82.82,114.9,-32.08,False,0,1,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,6,798880355598864384,ttester9842,100.02,92.36,7.66,False,1,0,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,6,860244204138377216,LeonBooker7,92.36,100.02,-7.66,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,7,463033097869324288,ericbmg,117.02,114.9,2.12,False,1,0,0,False,,,,,,860230546872176640,2022
463033097869324288,ericbmg,7,460510059265257472,bhamm21,114.9,117.02,-2.12,False,0,1,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,7,860244204138377216,LeonBooker7,123.48,111.34,12.14,False,1,0,0,False,,,,,,860230546872176640,2022
860244204138377216,LeonBooker7,7,462745104268914688,csak,111.34,123.48,-12.14,False,0,1,0,False,,,,,,860230546872176640,2022
461711675867787264,jcsalvo,7,422091667659563008,JeanyusMusic,100.18,108.82,-8.64,False,0,1,0,False,,,,,,860230546872176640,2022
422091667659563008,JeanyusMusic,7,461711675867787264,jcsalvo,108.82,100.18,8.64,False,1,0,0,False,,,,,,860230546872176640,2022
860266499615633408,mancusojoshua,7,860346926040842240,kennedynickerson,102.12,111.56,-9.44,False,0,1,0,False,,,,,,860230546872176640,2022
860346926040842240,kennedynickerson,7,860266499615633408,mancusojoshua,111.56,102.12,9.44,False,1,0,0,False,,,,,,860230546872176640,2022
860235052695556096,kmpeoples,7,798880355598864384,ttester9842,88.92,81.42,7.5,False,1,0,0,False,,,,,,860230546872176640,2022
798880355598864384,ttester9842,7,860235052695556096,kmpeoples,81.42,88.92,-7.5,False,0,1,0,False,,,,,,860230546872176640,2022
860281658170064896,johnnywhodey,7,860665827303804928,jtschwamburger,126.0,106.24,19.76,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,7,860281658170064896,johnnywhodey,106.24,126.0,-19.76,False,0,1,0,False,,,,,,860230546872176640,2022
460510059265257472,bhamm21,8,860665827303804928,jtschwamburger,149.66,94.08,55.58,False,1,0,0,False,,,,,,860230546872176640,2022
860665827303804928,jtschwamburger,8,460510059265257472,bhamm21,94.08,149.66,-55.58,False,0,1,0,False,,,,,,860230546872176640,2022
462745104268914688,csak,8,422091667659563008,JeanyusMusic,132.82,150.8,-17.98,False,0,1,0,False,,,,,,860230546872176640,2022
